"activity" "subject" "measurement" "mean" "sd"
"LAYING" 25 "fBodyGyro-energy()-X" -0.769121067910448 0.13223620023991
"LAYING" 25 "fBodyGyro-energy()-Y" -0.841581987313433 0.0538316986300382
"LAYING" 25 "fBodyGyro-energy()-Z" -0.869139580746269 0.0309223195073945
"LAYING" 25 "fBodyGyro-iqr()-X" -0.465594400477612 0.185593091353696
"LAYING" 25 "fBodyGyro-iqr()-Y" -0.746105417910448 0.0541656153160969
"LAYING" 25 "fBodyGyro-iqr()-Z" -0.52985806119403 0.151071313340506
"LAYING" 25 "fBodyGyro-entropy()-X" 0.444841308208955 0.0951435279151696
"LAYING" 25 "fBodyGyro-entropy()-Y" 0.377075884477612 0.0744165645929819
"LAYING" 25 "fBodyGyro-entropy()-Z" 0.315832274477612 0.0838473055395566
"LAYING" 25 "fBodyGyro-maxInds-X" -0.955223878358209 0.0315440164710264
"LAYING" 25 "fBodyGyro-maxInds-Y" -0.936446797313433 0.00788189975411915
"LAYING" 25 "fBodyGyro-maxInds-Z" -0.854863612238806 0.0946326122980294
"LAYING" 25 "fBodyGyro-meanFreq()-X" -0.319921454716418 0.188285832940424
"LAYING" 25 "fBodyGyro-meanFreq()-Y" -0.438329323249104 0.156201108602917
"LAYING" 25 "fBodyGyro-meanFreq()-Z" -0.229658512152239 0.143261747016516
"LAYING" 25 "fBodyGyro-skewness()-X" -0.0341230091791045 0.248229599611422
"LAYING" 25 "fBodyGyro-kurtosis()-X" -0.364875883613433 0.283992474404773
"LAYING" 25 "fBodyGyro-skewness()-Y" 0.267499919207463 0.264633166158644
"LAYING" 25 "fBodyGyro-kurtosis()-Y" -0.0418989616970149 0.36433715708916
"LAYING" 25 "fBodyGyro-skewness()-Z" -0.191573226835821 0.254488418130343
"LAYING" 25 "fBodyGyro-kurtosis()-Z" -0.512191462276119 0.277010385285831
"LAYING" 25 "fBodyGyro-bandsEnergy()-1" -0.794853421044776 0.129462619064519
"LAYING" 25 "fBodyGyro-bandsEnergy()-9" -0.752865266716418 0.166452560829748
"LAYING" 25 "fBodyGyro-bandsEnergy()-17" -0.909909554925373 0.0659295902051212
"LAYING" 25 "fBodyGyro-bandsEnergy()-25" -0.965853165970149 0.0277322581789733
"LAYING" 25 "fBodyGyro-bandsEnergy()-33" -0.943671547313433 0.0500821976188761
"LAYING" 25 "fBodyGyro-bandsEnergy()-41" -0.936341951940298 0.061511463057211
"LAYING" 25 "fBodyGyro-bandsEnergy()-49" -0.943417204029851 0.0701758017783572
"LAYING" 25 "fBodyGyro-bandsEnergy()-57" -0.942630061044776 0.0919309158049681
"LAYING" 25 "fBodyAccMag-mean()" -0.381844136656716 0.143275564767214
"LAYING" 25 "fBodyAccMag-std()" -0.441953191044776 0.135781863676342
"LAYING" 25 "fBodyAccMag-mad()" -0.3199483664 0.174887608823108
"LAYING" 25 "fBodyAccMag-max()" -0.638388327164179 0.0937873025813111
"LAYING" 25 "fBodyAccMag-min()" -0.873170860895522 0.0987378017904806
"LAYING" 25 "fBodyAccMag-sma()" -0.381844136656716 0.143275564767214
"LAYING" 25 "fBodyAccMag-energy()" -0.776781275820896 0.102867332586926
"LAYING" 25 "fBodyAccMag-iqr()" -0.535420377477612 0.154743761407133
"LAYING" 25 "fBodyAccMag-entropy()" 0.360954643880597 0.128127228609093
"LAYING" 25 "fBodyAccMag-maxInds" -0.62017498880597 0.147706441076989
"LAYING" 25 "fBodyAccMag-meanFreq()" -0.146913785820896 0.121318841439627
"LAYING" 25 "fBodyAccMag-skewness()" -0.431760118507463 0.115978980725675
"LAYING" 25 "fBodyAccMag-kurtosis()" -0.755018563432836 0.100405999338674
"LAYING" 25 "fBodyBodyAccJerkMag-mean()" -0.529074730447761 0.0993613080498166
"LAYING" 25 "fBodyBodyAccJerkMag-std()" -0.566815624477612 0.112629138108847
"LAYING" 25 "fBodyBodyAccJerkMag-mad()" -0.527510031940299 0.102643161588587
"LAYING" 25 "fBodyBodyAccJerkMag-max()" -0.619394123432836 0.133898419487452
"LAYING" 25 "fBodyBodyAccJerkMag-min()" -0.766983755373134 0.165800145489223
"LAYING" 25 "fBodyBodyAccJerkMag-sma()" -0.529074730447761 0.0993613080498166
"LAYING" 25 "fBodyBodyAccJerkMag-energy()" -0.886690461641791 0.0483593529058403
"LAYING" 25 "fBodyBodyAccJerkMag-iqr()" -0.583870709850746 0.0858693428598181
"LAYING" 25 "fBodyBodyAccJerkMag-entropy()" 0.0737317720349254 0.117312413215592
"LAYING" 25 "fBodyBodyAccJerkMag-maxInds" -0.894811652835821 0.0913439818194751
"LAYING" 25 "fBodyBodyAccJerkMag-meanFreq()" 0.0503573530673134 0.169438220096356
"LAYING" 25 "fBodyBodyAccJerkMag-skewness()" -0.144228411204478 0.356105294201249
"LAYING" 25 "fBodyBodyAccJerkMag-kurtosis()" -0.452890998507463 0.397782392293343
"LAYING" 25 "fBodyBodyGyroMag-mean()" -0.482637288955224 0.0897706370913113
"LAYING" 25 "fBodyBodyGyroMag-std()" -0.379517451373134 0.155999883528069
"LAYING" 25 "fBodyBodyGyroMag-mad()" -0.371759467985075 0.124828094415152
"LAYING" 25 "fBodyBodyGyroMag-max()" -0.43856518541791 0.179966936410713
"LAYING" 25 "fBodyBodyGyroMag-min()" -0.836393339074627 0.155231130182676
"LAYING" 25 "fBodyBodyGyroMag-sma()" -0.482637288955224 0.0897706370913113
"LAYING" 25 "fBodyBodyGyroMag-energy()" -0.777909632238806 0.0938872667361062
"LAYING" 25 "fBodyBodyGyroMag-iqr()" -0.510682386119403 0.126063107658031
"LAYING" 25 "fBodyBodyGyroMag-entropy()" 0.432318367761194 0.0975470149337405
"LAYING" 25 "fBodyBodyGyroMag-maxInds" -0.876004593731343 0.13002569219061
"LAYING" 25 "fBodyBodyGyroMag-meanFreq()" -0.229709713507463 0.212475042430486
"LAYING" 25 "fBodyBodyGyroMag-skewness()" -0.205022765446269 0.227047093362026
"LAYING" 25 "fBodyBodyGyroMag-kurtosis()" -0.553889948328358 0.232247311730384
"LAYING" 25 "fBodyBodyGyroJerkMag-mean()" -0.725791752835821 0.0797112353854552
"LAYING" 25 "fBodyBodyGyroJerkMag-std()" -0.739360746865672 0.0945085575927563
"LAYING" 25 "fBodyBodyGyroJerkMag-mad()" -0.696490831492537 0.104638077468161
"LAYING" 25 "fBodyBodyGyroJerkMag-max()" -0.778683790895522 0.0981787177152473
"LAYING" 25 "fBodyBodyGyroJerkMag-min()" -0.867578363880597 0.0745118449705558
"LAYING" 25 "fBodyBodyGyroJerkMag-sma()" -0.725791752835821 0.0797112353854552
"LAYING" 25 "fBodyBodyGyroJerkMag-energy()" -0.957082647313433 0.0261960200443717
"LAYING" 25 "fBodyBodyGyroJerkMag-iqr()" -0.670152610597015 0.117591761925964
"LAYING" 25 "fBodyBodyGyroJerkMag-entropy()" 0.192176342823881 0.131608172700608
"LAYING" 25 "fBodyBodyGyroJerkMag-maxInds" -0.868751478358209 0.14206885478674
"LAYING" 25 "fBodyBodyGyroJerkMag-meanFreq()" -0.0470207701531343 0.158445406779522
"LAYING" 25 "fBodyBodyGyroJerkMag-skewness()" -0.372349679462687 0.244688464681124
"LAYING" 25 "fBodyBodyGyroJerkMag-kurtosis()" -0.699904509522388 0.228401062585759
"LAYING" 25 "angle(tBodyAccMean" -0.0268406573846269 0.423468607555092
"LAYING" 25 "angle(tBodyAccJerkMean)" -0.0493249464179105 0.588953755915006
"LAYING" 25 "angle(tBodyGyroMean" -0.126657072537313 0.844887788590176
"LAYING" 25 "angle(tBodyGyroJerkMean" 0.0216170283582089 0.587286980548934
"LAYING" 25 "angle(X" -0.834149160597015 0.0529488640856855
"LAYING" 25 "angle(Y" 0.195016712238806 0.0524562373810353
"LAYING" 25 "angle(Z" -0.0109173108985075 0.042618050574651
"LAYING" 25 "y" 6 0
"LAYING" 26 "tBodyAcc-mean()-X" 0.2730365808625 0.0659190514649227
"LAYING" 26 "tBodyAcc-mean()-Y" -0.0161687277463495 0.0291681652387652
"LAYING" 26 "tBodyAcc-mean()-Z" -0.107637894928571 0.0360974836723366
"LAYING" 26 "tBodyAcc-std()-X" -0.623101031168367 0.449545611279766
"LAYING" 26 "tBodyAcc-std()-Y" -0.585967142418112 0.452509136729073
"LAYING" 26 "tBodyAcc-std()-Z" -0.70498062744898 0.316627554412608
"LAYING" 26 "tBodyAcc-mad()-X" -0.654028546174235 0.41727635943531
"LAYING" 26 "tBodyAcc-mad()-Y" -0.600976092317092 0.435163212959669
"LAYING" 26 "tBodyAcc-mad()-Z" -0.707916570484694 0.31185545111513
"LAYING" 26 "tBodyAcc-max()-X" -0.473772628579592 0.563950621065088
"LAYING" 26 "tBodyAcc-max()-Y" -0.336719160653827 0.267486838608556
"LAYING" 26 "tBodyAcc-max()-Z" -0.596438106360459 0.267453487831269
"LAYING" 26 "tBodyAcc-min()-X" 0.541388842519388 0.355257787795566
"LAYING" 26 "tBodyAcc-min()-Y" 0.433139542385204 0.304463933818505
"LAYING" 26 "tBodyAcc-min()-Z" 0.663426265612245 0.211874115559657
"LAYING" 26 "tBodyAcc-sma()" -0.611437598359439 0.434418309249062
"LAYING" 26 "tBodyAcc-energy()-X" -0.826882133234694 0.24527761666168
"LAYING" 26 "tBodyAcc-energy()-Y" -0.92565104497449 0.0895011342919564
"LAYING" 26 "tBodyAcc-energy()-Z" -0.91269353497449 0.104200830560445
"LAYING" 26 "tBodyAcc-iqr()-X" -0.725835064103954 0.335980819922228
"LAYING" 26 "tBodyAcc-iqr()-Y" -0.699060863984694 0.331465258545856
"LAYING" 26 "tBodyAcc-iqr()-Z" -0.729485640637755 0.288040102270655
"LAYING" 26 "tBodyAcc-entropy()-X" -0.145268089584184 0.510177840591513
"LAYING" 26 "tBodyAcc-entropy()-Y" -0.224598638630102 0.469258933403326
"LAYING" 26 "tBodyAcc-entropy()-Z" -0.224778347609694 0.385811950932756
"LAYING" 26 "tBodyAcc-arCoeff()-X" -0.0870625589897467 0.300395344818541
"LAYING" 26 "tBodyAcc-arCoeff()-Y" 0.0299434493604592 0.283734748658203
"LAYING" 26 "tBodyAcc-arCoeff()-Z" 0.0525649009362245 0.293353300112026
"LAYING" 26 "tBodyAcc-correlation()-X" -0.222318240919592 0.291215030641725
"LAYING" 26 "tBodyAcc-correlation()-Y" 0.154561322995663 0.30628062118496
"LAYING" 26 "tGravityAcc-mean()-X" 0.615123534668367 0.618979682387151
"LAYING" 26 "tGravityAcc-mean()-Y" 0.10870478277551 0.386398044114479
"LAYING" 26 "tGravityAcc-mean()-Z" 0.234107010472449 0.222750444727073
"LAYING" 26 "tGravityAcc-std()-X" -0.96781789994898 0.0865631021871758
"LAYING" 26 "tGravityAcc-std()-Y" -0.959713562227041 0.0828309761005209
"LAYING" 26 "tGravityAcc-std()-Z" -0.955643363545918 0.0712548201431244
"LAYING" 26 "tGravityAcc-mad()-X" -0.969098804693878 0.0815577047324243
"LAYING" 26 "tGravityAcc-mad()-Y" -0.960638215423469 0.0818661592002155
"LAYING" 26 "tGravityAcc-mad()-Z" -0.956723223596939 0.0702880166566018
"LAYING" 26 "tGravityAcc-max()-X" 0.555454289234694 0.61016185775587
"LAYING" 26 "tGravityAcc-max()-Y" 0.090422010255102 0.373136281452748
"LAYING" 26 "tGravityAcc-max()-Z" 0.233369408116684 0.217995527446853
"LAYING" 26 "tGravityAcc-min()-X" 0.632244223443878 0.607276278886406
"LAYING" 26 "tGravityAcc-min()-Y" 0.121760335746888 0.384885390962551
"LAYING" 26 "tGravityAcc-min()-Z" 0.224758547407379 0.225804629943137
"LAYING" 26 "tGravityAcc-sma()" -0.156243627512755 0.434534249893833
"LAYING" 26 "tGravityAcc-energy()-X" 0.442228849897959 0.741848349467588
"LAYING" 26 "tGravityAcc-energy()-Y" -0.68111755622449 0.501188732778649
"LAYING" 26 "tGravityAcc-energy()-Z" -0.798562210535714 0.296092508489557
"LAYING" 26 "tGravityAcc-iqr()-X" -0.972617693903061 0.0660042812556768
"LAYING" 26 "tGravityAcc-iqr()-Y" -0.963612910954082 0.0770666320514795
"LAYING" 26 "tGravityAcc-iqr()-Z" -0.960383860178571 0.0657067470825055
"LAYING" 26 "tGravityAcc-entropy()-X" -0.858032602252551 0.267361894026321
"LAYING" 26 "tGravityAcc-entropy()-Y" -0.911191457382653 0.254885041345038
"LAYING" 26 "tGravityAcc-entropy()-Z" -0.515741161197959 0.360806638099064
"LAYING" 26 "tGravityAcc-arCoeff()-X" -0.518582934469898 0.209387931552526
"LAYING" 26 "tGravityAcc-arCoeff()-Y" -0.336533009596684 0.285603537027339
"LAYING" 26 "tGravityAcc-arCoeff()-Z" -0.330638910191454 0.290925025996035
"LAYING" 26 "tGravityAcc-correlation()-X" -0.0239955786142857 0.662901484418953
"LAYING" 26 "tGravityAcc-correlation()-Y" 0.229759376393367 0.656504961035261
"LAYING" 26 "tBodyAccJerk-mean()-X" 0.0808743261341837 0.174842829048323
"LAYING" 26 "tBodyAccJerk-mean()-Y" 0.00767709978181122 0.13238729327484
"LAYING" 26 "tBodyAccJerk-mean()-Z" -0.00724891943768878 0.109240997917515
"LAYING" 26 "tBodyAccJerk-std()-X" -0.682815652993112 0.371570048064633
"LAYING" 26 "tBodyAccJerk-std()-Y" -0.678386582086227 0.374852060676541
"LAYING" 26 "tBodyAccJerk-std()-Z" -0.778349460841837 0.266628716566793
"LAYING" 26 "tBodyAccJerk-mad()-X" -0.682132775740306 0.374506757939333
"LAYING" 26 "tBodyAccJerk-mad()-Y" -0.67035137401352 0.382756430880135
"LAYING" 26 "tBodyAccJerk-mad()-Z" -0.768237269515306 0.278460695561109
"LAYING" 26 "tBodyAccJerk-max()-X" -0.734584711727041 0.316448860203449
"LAYING" 26 "tBodyAccJerk-max()-Y" -0.785259466647959 0.26650740377383
"LAYING" 26 "tBodyAccJerk-max()-Z" -0.83742929497449 0.203223272103465
"LAYING" 26 "tBodyAccJerk-min()-X" 0.644530196179796 0.417084658644217
"LAYING" 26 "tBodyAccJerk-min()-Y" 0.74492921269898 0.297976437236438
"LAYING" 26 "tBodyAccJerk-min()-Z" 0.769803657933673 0.268370163009571
"LAYING" 26 "tBodyAccJerk-sma()" -0.691900769118622 0.361766583872486
"LAYING" 26 "tBodyAccJerk-energy()-X" -0.879612692040816 0.153887933800481
"LAYING" 26 "tBodyAccJerk-energy()-Y" -0.876224919005102 0.167028955764953
"LAYING" 26 "tBodyAccJerk-energy()-Z" -0.937576128137755 0.0883762487052335
"LAYING" 26 "tBodyAccJerk-iqr()-X" -0.680190280160459 0.381205513012914
"LAYING" 26 "tBodyAccJerk-iqr()-Y" -0.728609614711735 0.312686831827556
"LAYING" 26 "tBodyAccJerk-iqr()-Z" -0.778191905028061 0.267778839568541
"LAYING" 26 "tBodyAccJerk-entropy()-X" -0.182520849464286 0.686222971295787
"LAYING" 26 "tBodyAccJerk-entropy()-Y" -0.21293067505102 0.649501511559398
"LAYING" 26 "tBodyAccJerk-entropy()-Z" -0.193880729030612 0.647397357787793
"LAYING" 26 "tBodyAccJerk-arCoeff()-X" -0.0679302602993622 0.297269542723822
"LAYING" 26 "tBodyAccJerk-arCoeff()-Y" -0.0128880881282653 0.287774162841281
"LAYING" 26 "tBodyAccJerk-arCoeff()-Z" -0.00779990377933674 0.2817282854376
"LAYING" 26 "tBodyAccJerk-correlation()-X" -0.204844118375255 0.276287596441956
"LAYING" 26 "tBodyAccJerk-correlation()-Y" 0.0127334921704847 0.218795965168243
"LAYING" 26 "tBodyGyro-mean()-X" -0.020659932105102 0.160989328872661
"LAYING" 26 "tBodyGyro-mean()-Y" -0.0827415060904082 0.0852172222387721
"LAYING" 26 "tBodyGyro-mean()-Z" 0.0917853294044643 0.124878921284293
"LAYING" 26 "tBodyGyro-std()-X" -0.766673970339286 0.273146904241966
"LAYING" 26 "tBodyGyro-std()-Y" -0.800675471045918 0.216103787144465
"LAYING" 26 "tBodyGyro-std()-Z" -0.703347205619898 0.320392020027886
"LAYING" 26 "tBodyGyro-mad()-X" -0.770474036337245 0.269876170039786
"LAYING" 26 "tBodyGyro-mad()-Y" -0.809970571020408 0.20560575712759
"LAYING" 26 "tBodyGyro-mad()-Z" -0.708875341377551 0.314455760079075
"LAYING" 26 "tBodyGyro-max()-X" -0.66209111408699 0.278585697988295
"LAYING" 26 "tBodyGyro-max()-Y" -0.79985063872449 0.187943671413364
"LAYING" 26 "tBodyGyro-max()-Z" -0.540846880509082 0.243891161250528
"LAYING" 26 "tBodyGyro-min()-X" 0.674132617955612 0.217823055706384
"LAYING" 26 "tBodyGyro-min()-Y" 0.803757557168367 0.123544956468396
"LAYING" 26 "tBodyGyro-min()-Z" 0.597543469285714 0.265633332675518
"LAYING" 26 "tBodyGyro-sma()" -0.691468564760204 0.326475455922111
"LAYING" 26 "tBodyGyro-energy()-X" -0.92453811372449 0.106141948376073
"LAYING" 26 "tBodyGyro-energy()-Y" -0.955900324030612 0.0557477031396092
"LAYING" 26 "tBodyGyro-energy()-Z" -0.905525220510204 0.108043929300687
"LAYING" 26 "tBodyGyro-iqr()-X" -0.770736925869898 0.272172298595456
"LAYING" 26 "tBodyGyro-iqr()-Y" -0.826880369489796 0.188874113085769
"LAYING" 26 "tBodyGyro-iqr()-Z" -0.747729909464286 0.274988096086881
"LAYING" 26 "tBodyGyro-entropy()-X" -0.227341339871048 0.470232641565788
"LAYING" 26 "tBodyGyro-entropy()-Y" -0.152287891211735 0.34758288829826
"LAYING" 26 "tBodyGyro-entropy()-Z" -0.100610836430867 0.520964269963477
"LAYING" 26 "tBodyGyro-arCoeff()-X" -0.0952469262980867 0.265986148741826
"LAYING" 26 "tBodyGyro-arCoeff()-Y" -0.154636717744898 0.164420010328551
"LAYING" 26 "tBodyGyro-arCoeff()-Z" -0.0262471315415816 0.299541849518589
"LAYING" 26 "tBodyGyro-correlation()-X" -0.142855957226276 0.349929932187397
"LAYING" 26 "tBodyGyro-correlation()-Y" -0.254958358859923 0.394811555065329
"LAYING" 26 "tBodyGyroJerk-mean()-X" -0.0988125627461224 0.0930478398975634
"LAYING" 26 "tBodyGyroJerk-mean()-Y" -0.040476400288852 0.0804632119349641
"LAYING" 26 "tBodyGyroJerk-mean()-Z" -0.0558282743354031 0.110838092429157
"LAYING" 26 "tBodyGyroJerk-std()-X" -0.732321370690816 0.322690334740812
"LAYING" 26 "tBodyGyroJerk-std()-Y" -0.836112175331633 0.192299802382387
"LAYING" 26 "tBodyGyroJerk-std()-Z" -0.773101524821429 0.265290119013113
"LAYING" 26 "tBodyGyroJerk-mad()-X" -0.728075675556122 0.327730175913106
"LAYING" 26 "tBodyGyroJerk-mad()-Y" -0.843467165306122 0.185564973631918
"LAYING" 26 "tBodyGyroJerk-mad()-Z" -0.784303087780612 0.254956476034611
"LAYING" 26 "tBodyGyroJerk-max()-X" -0.760001115334184 0.28554408631131
"LAYING" 26 "tBodyGyroJerk-max()-Y" -0.857150647704082 0.16763866151827
"LAYING" 26 "tBodyGyroJerk-max()-Z" -0.791087818596939 0.245216167044366
"LAYING" 26 "tBodyGyroJerk-min()-X" 0.747529433315306 0.317747420477935
"LAYING" 26 "tBodyGyroJerk-min()-Y" 0.863589294209184 0.167960138788107
"LAYING" 26 "tBodyGyroJerk-min()-Z" 0.804887332602041 0.229775585905751
"LAYING" 26 "tBodyGyroJerk-sma()" -0.798454887755102 0.239307001733482
"LAYING" 26 "tBodyGyroJerk-energy()-X" -0.911478881428571 0.12881521175879
"LAYING" 26 "tBodyGyroJerk-energy()-Y" -0.967800802882653 0.0444440331622627
"LAYING" 26 "tBodyGyroJerk-energy()-Z" -0.938170920637755 0.0815358537784935
"LAYING" 26 "tBodyGyroJerk-iqr()-X" -0.729819285621939 0.326783185483866
"LAYING" 26 "tBodyGyroJerk-iqr()-Y" -0.851501994158163 0.181092791160955
"LAYING" 26 "tBodyGyroJerk-iqr()-Z" -0.811480098265306 0.229826402042385
"LAYING" 26 "tBodyGyroJerk-entropy()-X" -0.128923956699745 0.634848696041221
"LAYING" 26 "tBodyGyroJerk-entropy()-Y" -0.0632772993341837 0.560977424627
"LAYING" 26 "tBodyGyroJerk-entropy()-Z" -0.106775040821429 0.629313180054749
"LAYING" 26 "tBodyGyroJerk-arCoeff()-X" 0.0340159813497704 0.244969154983343
"LAYING" 26 "tBodyGyroJerk-arCoeff()-Y" -0.104092244293954 0.181234904099544
"LAYING" 26 "tBodyGyroJerk-arCoeff()-Z" 0.0439751009288265 0.337039628439279
"LAYING" 26 "tBodyGyroJerk-correlation()-X" -0.0146691799545918 0.214874948326801
"LAYING" 26 "tBodyGyroJerk-correlation()-Y" -0.181869952947832 0.191031041376688
"LAYING" 26 "tBodyAccMag-mean()" -0.600932264175765 0.448218197474194
"LAYING" 26 "tBodyAccMag-std()" -0.620355788665816 0.433934339589715
"LAYING" 26 "tBodyAccMag-mad()" -0.665278213711225 0.379982017436752
"LAYING" 26 "tBodyAccMag-max()" -0.597042568213776 0.452677854168298
"LAYING" 26 "tBodyAccMag-min()" -0.842426797653061 0.201659514418677
"LAYING" 26 "tBodyAccMag-sma()" -0.600932264175765 0.448218197474194
"LAYING" 26 "tBodyAccMag-energy()" -0.806337664992347 0.25214586535022
"LAYING" 26 "tBodyAccMag-iqr()" -0.726289643751531 0.305129509452289
"LAYING" 26 "tBodyAccMag-entropy()" 0.0135795976130102 0.710944622254795
"LAYING" 26 "tBodyAccMag-arCoeff()1" -0.0887050039689286 0.328737466346414
"LAYING" 26 "tBodyAccMag-arCoeff()2" 0.0277189735538265 0.268915866997853
"LAYING" 26 "tBodyAccMag-arCoeff()3" 0.0847162324253316 0.260923554409234
"LAYING" 26 "tBodyAccMag-arCoeff()4" -0.0705082549148724 0.259920354410828
"LAYING" 26 "tGravityAccMag-mean()" -0.600932264175765 0.448218197474194
"LAYING" 26 "tGravityAccMag-std()" -0.620355788665816 0.433934339589715
"LAYING" 26 "tGravityAccMag-mad()" -0.665278213711225 0.379982017436752
"LAYING" 26 "tGravityAccMag-max()" -0.597042568213776 0.452677854168298
"LAYING" 26 "tGravityAccMag-min()" -0.842426797653061 0.201659514418677
"LAYING" 26 "tGravityAccMag-sma()" -0.600932264175765 0.448218197474194
"LAYING" 26 "tGravityAccMag-energy()" -0.806337664992347 0.25214586535022
"LAYING" 26 "tGravityAccMag-iqr()" -0.726289643751531 0.305129509452289
"LAYING" 26 "tGravityAccMag-entropy()" 0.0135795976130102 0.710944622254795
"LAYING" 26 "tGravityAccMag-arCoeff()1" -0.0887050039689286 0.328737466346414
"LAYING" 26 "tGravityAccMag-arCoeff()2" 0.0277189735538265 0.268915866997853
"LAYING" 26 "tGravityAccMag-arCoeff()3" 0.0847162324253316 0.260923554409234
"LAYING" 26 "tGravityAccMag-arCoeff()4" -0.0705082549148724 0.259920354410828
"LAYING" 26 "tBodyAccJerkMag-mean()" -0.694917859209184 0.357002605009699
"LAYING" 26 "tBodyAccJerkMag-std()" -0.677426336392347 0.374611894330356
"LAYING" 26 "tBodyAccJerkMag-mad()" -0.69016812980824 0.364686292088042
"LAYING" 26 "tBodyAccJerkMag-max()" -0.690110467714286 0.356201619493971
"LAYING" 26 "tBodyAccJerkMag-min()" -0.819080281658163 0.224064017500803
"LAYING" 26 "tBodyAccJerkMag-sma()" -0.694917859209184 0.357002605009699
"LAYING" 26 "tBodyAccJerkMag-energy()" -0.881257393852041 0.152293415008051
"LAYING" 26 "tBodyAccJerkMag-iqr()" -0.726049289530612 0.331255825671225
"LAYING" 26 "tBodyAccJerkMag-entropy()" -0.170933330459184 0.755804885828062
"LAYING" 26 "tBodyAccJerkMag-arCoeff()1" 0.0866892359714031 0.22884643357283
"LAYING" 26 "tBodyAccJerkMag-arCoeff()2" -0.0904902225069643 0.203491086377268
"LAYING" 26 "tBodyAccJerkMag-arCoeff()3" -0.0591966991332653 0.229123141482809
"LAYING" 26 "tBodyAccJerkMag-arCoeff()4" 0.00435349747548469 0.272123475487326
"LAYING" 26 "tBodyGyroMag-mean()" -0.694597662936224 0.323964302352678
"LAYING" 26 "tBodyGyroMag-std()" -0.751833690215051 0.269017420567474
"LAYING" 26 "tBodyGyroMag-mad()" -0.724754596521939 0.298272181491299
"LAYING" 26 "tBodyGyroMag-max()" -0.774578088877551 0.244630818682746
"LAYING" 26 "tBodyGyroMag-min()" -0.776902923813775 0.260759211656297
"LAYING" 26 "tBodyGyroMag-sma()" -0.694597662936224 0.323964302352678
"LAYING" 26 "tBodyGyroMag-energy()" -0.897967445102041 0.128848349877481
"LAYING" 26 "tBodyGyroMag-iqr()" -0.73727586297449 0.287204418008908
"LAYING" 26 "tBodyGyroMag-entropy()" 0.228223967308163 0.547082805127541
"LAYING" 26 "tBodyGyroMag-arCoeff()1" 0.00738065429293367 0.242077812015067
"LAYING" 26 "tBodyGyroMag-arCoeff()2" -0.109397743911224 0.22831099468193
